,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
399,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",No,False,,,,,,
400,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""Pellino ubiquitinates hp-IRAK1"")",937050,"Shamovsky, V",No,False,,,,,,
401,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""TRAF6 ubiquitinqtes IRF7 within the activated TLR7/8 or 9 complex"")",975118,"Shamovsky, V",No,False,,,,,,
402,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>"")",975122,"Shamovsky, V",No,False,,,,,,
403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""TRAF6 oligomer autoubiquitinates"")",5607756,"Garapati, P V",No,False,,,,,,
404,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""K63polyUb-TRAF6 ubiquitinates TAK1"")",5607757,"Garapati, P V",No,False,,,,,,
405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948018"",""UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1"")",8948018,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""Auto-ubiquitination of TRAF6"")",2730904,"Niarakis, A",No,False,,,,"UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    Rejected
UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    Rejected
Name: Approved/Rejected, dtype: object","UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
Name: Reasons_for_Rejection, dtype: object","UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    
UBE2N:UBE2V1 dissociates from hp-IRAK1:3xK63-polyUb-TRAF6:3xUBE2N:UBE2V1-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451561"",""NEMO binds polyubiquitinated IRAK1"")",451561,"Ray, KP",Yes,False,,,,Approved,,
407,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"de Bono, B",No,False,,,,"K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    Rejected
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    Rejected
Name: Approved/Rejected, dtype: object","K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
Name: Reasons_for_Rejection, dtype: object","K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
408,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",No,False,,,,,,
409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""Pellino ubiquitinates hp-IRAK1"")",937050,"Shamovsky, V",No,False,,,,,,
410,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""TRAF6 ubiquitinqtes IRF7 within the activated TLR7/8 or 9 complex"")",975118,"Shamovsky, V",No,False,,,,,,
411,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>"")",975122,"Shamovsky, V",No,False,,,,,,
412,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""TRAF6 oligomer autoubiquitinates"")",5607756,"Garapati, P V",No,False,,,,,,
413,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""K63polyUb-TRAF6 ubiquitinates TAK1"")",5607757,"Garapati, P V",No,False,,,,,,
414,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948066"",""K63polyUb-IRAK1 dissociates"")",8948066,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""Auto-ubiquitination of TRAF6"")",2730904,"Niarakis, A",No,False,,,,"K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    Rejected
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    Rejected
Name: Approved/Rejected, dtype: object","K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    TRAF6 is ubiquitinated in two distinct complex...
Name: Reasons_for_Rejection, dtype: object","K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    
K63polyUb-IRAK1 dissociates-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""NLRP4 and DTX4 associate with p-S172-TBK1 within dsDNA:ZBP1:TBK1"")",8948703,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""Phosphorylation and release of IRF3 "")",1606327,"Shamovsky, V",Yes,True,,,,,,
416,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948709"",""DTX4 ubiquitinates p-S172-TBK1 within NLRP4:DTX4:STING:TBK1:IRF3"")",8948709,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249392"",""NLRP4 and DTX4 associate with p-S172-TBK1 within STING:TBK1:IRF3"")",3249392,"Shamovsky, V",Yes,True,,,,,,
417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948709"",""DTX4 ubiquitinates p-S172-TBK1 within NLRP4:DTX4:STING:TBK1:IRF3"")",8948709,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""NLRP4 and DTX4 associate with p-S172-TBK1 within dsDNA:ZBP1:TBK1"")",8948703,"Shamovsky, V",Yes,False,,,,,,
418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950057"",""IL12RB1 binds TYK2"")",8950057,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447252"",""IL12RB1:TYK2 binds IL12RB2:JAK2"")",447252,"Jupe, S",Yes,False,,,,Approved,,
419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950063"",""IL12RB2 binds JAK2"")",8950063,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447252"",""IL12RB1:TYK2 binds IL12RB2:JAK2"")",447252,"Jupe, S",Yes,False,,,,Approved,,
420,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950113"",""IL12A binds IL12B"")",8950113,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950575"",""IL12A:IL12B translocates from ER lumen to Golgi"")",8950575,"Duenas, C",Yes,False,,,,Approved,,
421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950128"",""Interleukin-12 dissociates from Interleukin-12 receptor"")",8950128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447226"",""Interleukin-12 binds Interleukin-12 receptor"")",447226,"Jupe, S",Yes,True,,,,Rejected,Release of components during dissociation of a complex.,
422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950179"",""IL12B translocates from the cytosol to the extracellular region"")",8950179,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447226"",""Interleukin-12 binds Interleukin-12 receptor"")",447226,"Jupe, S",Yes,False,,,,,,
423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950181"",""Y693-STAT4 dimer translocates to the nucleus"")",8950181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617941"",""Expression of superoxide dismutase 2"")",9617941,"Duenas, C",No,False,,,,Approved,,
424,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950181"",""Y693-STAT4 dimer translocates to the nucleus"")",8950181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006431"",""Expression of IFNG gene"")",9006431,"Orlic-Milacic, M",No,False,,,,Approved,,
425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950181"",""Y693-STAT4 dimer translocates to the nucleus"")",8950181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950367"",""Expression of transaldolase 1"")",8950367,"Duenas, C",No,False,,,,Approved,,
426,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950181"",""Y693-STAT4 dimer translocates to the nucleus"")",8950181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981073"",""Expression of Interleukin-10"")",8981073,"Duenas, C",No,False,,,,Approved,,
427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950183"",""IL12B binds IL23A"")",8950183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950741"",""IL12B:IL23A translocates from ER lumen to extracellular space"")",8950741,"Duenas, C",Yes,False,,,,Approved,,
428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067651"",""IL6:IL6R-2 binds IL6ST:JAK1, JAK2, (TYK2)"")",1067651,"Ray, KP",No,False,,,,Rejected,??? IL6 and IL27; not sure how they are inteconnected,
429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1067688"",""IL6:IL6R binds IL6ST:JAK1,JAK2,(TYK2)"")",1067688,"Ray, KP",No,False,,,,Rejected,??? IL6 and IL27; not sure how they are inteconnected,
430,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783530"",""gp130:JAKs bind CNTFR"")",6783530,"Garapati, P V",No,False,,,,Rejected,??? IL6 and IL27; not sure how they are inteconnected,
431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449976"",""IL11:IL11RA binds IL6ST:JAK1,JAK2,(TYK2)"")",449976,"Jupe, S",No,False,,,,Rejected,??? IL6 and IL27; not sure how they are inteconnected,
432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448427"",""Interleukin-27 binds Interleukin-27 receptor"")",448427,"Jupe, S",Yes,True,,,,Rejected,Release of components during dissociation of a complex.,
433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984001"",""IL35 binds IL27RA:IL12RB2 receptor"")",8984001,"Varusai, TM",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
434,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809140"",""IL35 binds IL-12RB2:IL6ST receptor"")",6809140,"Garapati, P V",Yes,False,,,,Rejected,"Release of components (IL6ST:JAK1, JAK2, (TYK2) ) during dissociation of a complex.",
435,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""Interleukin-27 dissociates from Interleukin-27 receptor"")",8950210,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983518"",""IL35 binds IL6ST:IL6ST receptor"")",8983518,"Varusai, TM",Yes,False,,,,Rejected,"Release of components (IL6ST:JAK1, JAK2, (TYK2) ) during dissociation of a complex.",
436,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950269"",""STAT3, STAT4 are phosphorylated by p-JAK2, p-TYK2 in IL23:IL23 receptor"")",8950269,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952823"",""p-Y693-STAT4, p-Y705-STAT3 dissociate from IL23:IL23 receptor"")",8952823,"Duenas, C",Yes,False,,,,Approved,,
437,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950271"",""sIL27RA translocates from the cytoplasm to the extracellular region"")",8950271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448427"",""Interleukin-27 binds Interleukin-27 receptor"")",448427,"Jupe, S",Yes,False,,,,,,
438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950340"",""IL27RA and IL6ST are phosphorylated after IL27:IL27 receptor interaction and JAK's phosphorylation"")",8950340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950518"",""STAT1, STAT3 bind p-Y611-IL27RA from Interleukin-27:Interleukin-27 receptor complex"")",8950518,"Duenas, C",Yes,False,,,,Approved,,
439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950342"",""EBI3:CANX binds IL27"")",8950342,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950398"",""CANX dissociates from IL27:EBI3"")",8950398,"Duenas, C",Yes,False,,,,Approved?,not clear from the summation which event occurs first,
440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950347"",""IL12A:IL12B translocates from late endosome lumen to extracellular region"")",8950347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447226"",""Interleukin-12 binds Interleukin-12 receptor"")",447226,"Jupe, S",Yes,False,,,,Approved,,
441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950354"",""STAT4 is phosphorylated by p-JAK2 and/or p-Y-TYK2 after IL12:IL12R interaction"")",8950354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952807"",""p-Y693-STAT4 dissociates after IL12:IL12R interaction"")",8952807,"Duenas, C",Yes,False,,,,Approved,,
442,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950364"",""IL23R in IL23:IL23 receptor complex is phosphorylated"")",8950364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950583"",""STAT3 binds to p-Y-IL23R in IL23:IL23 receptor"")",8950583,"Duenas, C",Yes,False,,,,Approved,,
443,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""CANX binds EBI3"")",8950387,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950342"",""EBI3:CANX binds IL27"")",8950342,"Duenas, C",Yes,False,,,,Approved?,not clear from the summation which event occurs first,
444,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950398"",""CANX dissociates from IL27:EBI3"")",8950398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448421"",""Interleukin-27 translocates from the ER lumen to the extracellular region"")",448421,"Jupe, S",Yes,False,,,,Approved,,
445,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950398"",""CANX dissociates from IL27:EBI3"")",8950398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""CANX binds EBI3"")",8950387,"Duenas, C",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950398"",""CANX dissociates from IL27:EBI3"")",8950398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2130478"",""Interaction of invariant chain trimer and MHC II alpha beta dimer"")",2130478,"Garapati, P V",No,False,,,,,,
447,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950410"",""IL12B:IL12B translocates from ER lumen to the extracellular region"")",8950410,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447226"",""Interleukin-12 binds Interleukin-12 receptor"")",447226,"Jupe, S",Yes,False,,,,,,
448,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950423"",""JAK2, TYK2 in IL12A:IL12RB1:TYK2:IL12B:IL12RB2:JAK2 are phosphorylated"")",8950423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950757"",""IL12RB2 in IL12A:IL12RB1:p-Y-TYK2:IL12B:IL12RB2:p-JAK2 is phosphorylated"")",8950757,"Duenas, C",Yes,False,,,,Approved,,
449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950441"",""p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor"")",8950441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784765"",""p-Y705-STAT3 dimerizes"")",6784765,"Jupe, S",No,False,,,,,,
450,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950441"",""p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor"")",8950441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""p-STAT1 binds p-STAT3"")",8950782,"Duenas, C",Yes,False,,,,Approved,,
451,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950441"",""p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor"")",8950441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950485"",""STAT3 and STAT1 are phosphorylated by JAKs after IL27:IL27R interaction"")",8950485,"Duenas, C",Yes,True,,,,Rejected,Release of components during dissociation of a complex.,
452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950441"",""p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor"")",8950441,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""p-Y705-STAT3 binds p-Y693-STAT4"")",8950780,"Duenas, C",Yes,False,,,,Rejected,STAT4 is not annotated under IL27 signaling,
453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950448"",""STAT4 binds to IL12RB2 in Interleukin-12 receptor complex"")",8950448,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950354"",""STAT4 is phosphorylated by p-JAK2 and/or p-Y-TYK2 after IL12:IL12R interaction"")",8950354,"Duenas, C",Yes,False,,,,Approved,,
454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950456"",""IL12B dimerizes"")",8950456,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950410"",""IL12B:IL12B translocates from ER lumen to the extracellular region"")",8950410,"Duenas, C",Yes,False,,,,Approved,,
455,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950485"",""STAT3 and STAT1 are phosphorylated by JAKs after IL27:IL27R interaction"")",8950485,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950441"",""p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor"")",8950441,"Duenas, C",Yes,True,,,,Approved,,
456,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950504"",""IL27 binds CRLF1"")",8950504,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950731"",""CRLF1:IL27 translocates to the extracellular region"")",8950731,"Duenas, C",Yes,False,,,,Approved,,
457,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950518"",""STAT1, STAT3 bind p-Y611-IL27RA from Interleukin-27:Interleukin-27 receptor complex"")",8950518,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950485"",""STAT3 and STAT1 are phosphorylated by JAKs after IL27:IL27R interaction"")",8950485,"Duenas, C",Yes,False,,,,Approved,,
