First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],"D'Eustachio, P",Same,TRUE,,,,,
RNR (M1M2) reduces nucleotide diphosphates to deoxynucleotide diphosphates (glutaredoxin),glutaredoxin (oxidized) + glutathione (reduced) => glutaredoxin (reduced) + glutathione (oxidized),,Same,TRUE,,,,,
RNR (M1M2) reduces nucleotide diphosphates to deoxynucleotide diphosphates (thioredoxin),"thioredoxin, oxidized + NADPH + H+ => thioredoxin, reduced + NADP+","Jassal, B",Same,TRUE,,,,,
RNR (M1M2B) reduces nucleotide diphosphates to deoxynucleotide diphosphates (thioredoxin),"thioredoxin, oxidized + NADPH + H+ => thioredoxin, reduced + NADP+","Jassal, B",Same,TRUE,,,,,
Hydrolysis of phosphatidylcholine,CYP2U1 19-hydroxylates ARA,"Jassal, B",Different,FALSE,,,,,
Hydrolysis of phosphatidylcholine,CYP4F12 18-hydroxylates ARA,"Jassal, B",Different,FALSE,,,,,
Hydrolysis of phosphatidylcholine,CYP4B1 12-hydroxylates ARA,"Jassal, B",Different,FALSE,,,,,
Hydrolysis of phosphatidylcholine,CYP2J2 oxidises ARA,"Jassal, B",Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP),(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,TRUE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
guanine + (deoxy)ribose 1-phosphate <=> (deoxy)guanosine + orthophosphate (NP),(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,TRUE,,,,,
thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],,Different,TRUE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,TRUE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,TRUE,,,,,
thymine or uracil + 2-deoxy-D-ribose 1-phosphate <=> thymidine or deoxyuridine + orthophosphate [TYMP],(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,TRUE,,,,,
Carbonic Anhydrase VI hydrates carbon dioxide to bicarbonate and a proton,Carbonic anhydrase VI dehydrates bicarbonate to water and carbon dioxide,"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Carbonic Anhydrase VI hydrates carbon dioxide to bicarbonate and a proton,Carbonic anhydrase dehydrates bicarbonate (plasma membrane),"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Methylthio-ribose-P = Methylthio-ribulose-P,Methylthio-ribulose-P = Methylthio-ribose-P,"Jassal, B",Same,TRUE,,,,,
Transamination of MOB to methionine,MAT1A multimers transfer Ado from ATP to L-Met,"Gopinathrao, G",Same,FALSE,,,,,
Transamination of MOB to methionine,MAT2B:MAT2A:K+:2Mg2+ transfers Ado from ATP to L-Met,"Jassal, B",Different,FALSE,,,,,
Acireductone is oxidized to MOB,MTHFD1 dimer ligates HCOOH to THFPG to form 10-formyl-THFPG,,Different,FALSE,,,,,
Acireductone is created,glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
Acireductone is created,"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
Acireductone is created,"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
Acireductone is created,"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
Acireductone is created,malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
Acireductone is created,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
Acireductone is created,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
Acireductone is created,MTA is cleaved and phosphorylated,"Stephan, R",Same,FALSE,,,,,
Acireductone is created,(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
Acireductone is created,(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
Acireductone is created,thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
Acireductone is created,(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
MTA is cleaved and phosphorylated,Adenine + PRPP => AMP + PPi,,Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,PXLP-K258-NFS1 transfers sulfur from cysteine onto MOCS3,"Stephan, R",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,Exchange of oxygen with sulfur in MoCo,"Stephan, R",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,"5,10-methyleneTHF polyglutamate + glycine <=> tetrahydrofolate polyglutamate (THF polyglutamate) + serine",,Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,2xPPCS ligates PPanK with Cys,"Jassal, B",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,Excess cysteine yields lanthionine and H2S,"Stephan, R",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,CDO1:Fe2+ oxidises L-Cys to 3-Sulfinoalanine,"Stephan, R",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,Cysteine is degraded to serine and H2S,"Stephan, R",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,GNMT tetramer transfers methyl group from AdoMet to Gly to form AdoHyc and SARC,"Jassal, B",Different,FALSE,,,,,
CNDP2:2Mn2+ dimer hydrolyses CysGly,5-Phosphoribosylamine + Glycine + ATP => GAR + ADP + Pi,"D'Eustachio, P",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,GCL ligates L-Glu to L-Cys,"Jassal, B",Same,TRUE,,,,,
GGCT transforms gGluCys to OPRO,PXLP-K258-NFS1 transfers sulfur from cysteine onto MOCS3,"Stephan, R",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,Exchange of oxygen with sulfur in MoCo,"Stephan, R",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,2xPPCS ligates PPanK with Cys,"Jassal, B",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,Excess cysteine yields lanthionine and H2S,"Stephan, R",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,CDO1:Fe2+ oxidises L-Cys to 3-Sulfinoalanine,"Stephan, R",Different,FALSE,,,,,
GGCT transforms gGluCys to OPRO,Cysteine is degraded to serine and H2S,"Stephan, R",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,FPGS-2 transforms 5-methyl-THF to 5-methyl-THFPG,,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,FPGS-2 transforms THF to THFPG,,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"SLC25A12,13 exchange cytosolic L-Glu for mitochondrial matrix L-Asp","D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,p-hydroxyphenylpyruvate + glutamate <=> tyrosine + alpha-ketoglutarate,"D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,oxaloacetate + glutamate <=> aspartate + alpha-ketoglutarate [GOT1],,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA,"Stephan, R",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate <=> leu, ile, or val + alpha-ketoglutarate [BCAT1]","D'Eustachio, P",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,"N-acetylaspartylglutamate synthase A ligates NAA, L-Glu forming NAAG","Jupe, S",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL],,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,PXLP-K314-GPT transaminates PYR to form L-Ala,,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
OPLAH hydrolyses OPRO to L-Glu,(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
Methylthio-ribulose-P = Methylthio-ribose-P,Methylthio-ribose-P = Methylthio-ribulose-P,"Stephan, R",Same,TRUE,,,,,
FXN:NFS1:ISD11:ISCU assembles 2Fe-2S iron-sulfur cluster,PXLP-K341-GPT2 transaminates L-Ala to form PYR,"D'Eustachio, P",Different,FALSE,,,,,
FXN:NFS1:ISD11:ISCU assembles 2Fe-2S iron-sulfur cluster,Mitochondrial AGXT2 tetramer transaminates glyoxylate and alanine to glycine and pyruvate,"D'Eustachio, P",Different,FALSE,,,,,
Mitoferrin translocates iron from the mitochondrial intermembrane space to the mitochondrial matrix,FECH binds Fe2+ to PRIN9 to form heme,"D'Eustachio, P",Different,FALSE,,,,,
Arachidonic acid is oxidised to PGG2 by PTGS1,PGG2 is reduced to PGH2 by PTGS2,"Jassal, B",Different,FALSE,,,,,
PGG2 is reduced to PGH2 by PTGS1,CYP4F8 19-hydroxylates PGH2,"Jassal, B",Same,FALSE,,,,,
MAOA:FAD oxidatively deaminates of 5HT,DeHA hydrolyses to threonate and oxalate,"Stephan, R",Different,FALSE,,,,,
MAOB:FAD oxidatively deaminates of PEA,DeHA hydrolyses to threonate and oxalate,"Stephan, R",Different,FALSE,,,,,
MAOB:FAD oxidatively deaminates TYR,DeHA hydrolyses to threonate and oxalate,"Stephan, R",Different,FALSE,,,,,
GCH1 reduces GTP to dihydroneopterin triphosphate,MTHFD1 dimer ligates HCOOH to THFPG to form 10-formyl-THFPG,,Different,FALSE,,,,,
GCHFR binds to GCH1 and negatively regulates its activity,GCH1 reduces GTP to dihydroneopterin triphosphate,"Jassal, B",Same,FALSE,,,,,
DHNTP is dephosphorylated by PTPS to PTHP,Unknown sepiapterin synthase transforms PTHP to sepiapterin,"Jassal, B",Same,FALSE,,,,,
Carbonic anhydrase hydrates carbon dioxide (plasma membrane),Carbonic anhydrase VI dehydrates bicarbonate to water and carbon dioxide,"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Carbonic anhydrase hydrates carbon dioxide (plasma membrane),Carbonic anhydrase dehydrates bicarbonate (plasma membrane),"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Carbonic anhydrase hydrates carbon dioxide (cytosol),Carbonic anhydrase dehydrates bicarbonate (cytosol),"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Carbonic anhydrase hydrates carbon dioxide (cytosol),acetyl-CoA + bicarbonate + ATP => malonyl-CoA + H2O + ADP + orthophosphate,"Gopinathrao, G",Different,FALSE,,under review,reject,connects different pathways,bicarbonate pool
Carbonic anhydrase hydrates carbon dioxide (cytosol),Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"Gopinathrao, G",Different,FALSE,,under review,reject,connects different pathways,bicarbonate pool
Carbonic anhydrase hydrates carbon dioxide (cytosol),Btn-ACACB:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"Jassal, B",Different,FALSE,,under review,reject,connects different pathways,bicarbonate pool
Carbonic anhydrase hydrates carbon dioxide (cytosol),CAD hexamer transforms L-Gln to CAP,"Jassal, B",Different,FALSE,,,,,
Carbonic anhydrase hydrates carbon dioxide (mitochondria),Carbonic anhydrase dehydrates bicarbonate (mitochondria),"May, B",Same,FALSE,,under review,reject,connects reverse reactions,connects reverse reactions
Carbonic anhydrase hydrates carbon dioxide (mitochondria),2 ATP + NH4+ + HCO3- => 2 ADP + orthophosphate + carbamoyl phosphate [mitochondrial],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,bicarbonate pool
Carbonic anhydrase hydrates carbon dioxide (mitochondria),beta-methylcrotonyl-CoA + ATP + CO2 <=> beta-methylglutaconyl-CoA + ADP + orthophosphate + H2O [MCCA],,Different,FALSE,,under review,reject,connects different pathways,bicarbonate pool
