,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
66,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
67,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
68,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
69,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
70,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
71,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
72,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,Yes,False,,,,,,
73,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,Yes,False,,,,,,
74,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,Yes,False,,,,,,
75,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109470"",""(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)"")",109470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,Yes,False,,,,,,
76,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
77,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
78,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
79,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
80,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
81,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
82,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
83,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
84,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,Yes,False,,,,,,
85,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,Yes,False,,,,,,
86,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,Yes,False,,,,,,
87,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109480"",""TMP, uridine 2', 3', or 5' monophosphates, or deoxyuridine 3' or 5' monophosphates + H2O => thymidine or (deoxy)uridine + orthophosphate [NT5C]"")",109480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,Yes,False,,,,,,
88,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109514"",""TMP, (d)UMP, uridine 2' monophosphate, or uridine 3'-monophosphate + H2O => thymidine, deoxyuridine, or uridine + orthophosphate [NT5M]"")",109514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164840"",""ADP and Pi bind to ATPase"")",164840,"Jassal, B",No,False,,,,,,
89,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109514"",""TMP, (d)UMP, uridine 2' monophosphate, or uridine 3'-monophosphate + H2O => thymidine, deoxyuridine, or uridine + orthophosphate [NT5M]"")",109514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70997"",""ADP + Orthophosphate + Succinyl-CoA <=> ATP + Succinate + CoA"")",70997,,No,False,,,,,,
90,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109514"",""TMP, (d)UMP, uridine 2' monophosphate, or uridine 3'-monophosphate + H2O => thymidine, deoxyuridine, or uridine + orthophosphate [NT5M]"")",109514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71775"",""GDP + Orthophosphate + Succinyl-CoA <=> GTP + Succinate + CoA"")",71775,,No,False,,,,,,
91,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109514"",""TMP, (d)UMP, uridine 2' monophosphate, or uridine 3'-monophosphate + H2O => thymidine, deoxyuridine, or uridine + orthophosphate [NT5M]"")",109514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6801456"",""MTHFD1L transforms 10-formyl-THF to HCOOH and THF"")",6801456,"Jassal, B",No,False,,,,,,
92,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109514"",""TMP, (d)UMP, uridine 2' monophosphate, or uridine 3'-monophosphate + H2O => thymidine, deoxyuridine, or uridine + orthophosphate [NT5M]"")",109514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-508308"",""beta-methylglutaconyl-CoA + ADP + orthophosphate + H2O <=> beta-methylcrotonyl-CoA + ATP + CO2 [MCCA]"")",508308,"D'Eustachio, P",No,False,,,,,,
93,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197250"",""NAMPT transfers PRIB to NAM to form NAMN"")",197250,"Jassal, B",No,False,,,,,,
94,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197186"",""NAPRT1 dimer transfers PRIB to NCA to form NAMN"")",197186,"Jassal, B",No,False,,,,,,
95,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197268"",""QPRT transfers PRIB to QUIN to form NAMN"")",197268,"Jassal, B",No,False,,,,,,
96,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111289"",""Dissociation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111289,,No,False,,,,,,
97,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74213"",""Adenine + PRPP => AMP + PPi"")",74213,,No,False,,,,,,
98,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74215"",""guanine or hypoxanthine + PRPP => GMP or IMP + PPi (HPRT1)"")",74215,,No,False,,,,,,
99,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111285"",""Formation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111285,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111289"",""Dissociation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111289,,Yes,True,,,,,,
100,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111289"",""Dissociation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111289,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111285"",""Formation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111285,,Yes,True,,,,,,
101,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111289"",""Dissociation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111289,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73815"",""5-phospho-alpha-D-ribose 1-diphosphate (PRPP) + H2O + L-glutamine <=> 5-phosphoribosylamine + L-glutamate +pyrophosphate"")",73815,"Jassal, B",Yes,False,,,,,,
102,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
103,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
104,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
105,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
106,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
107,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
109,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
110,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
111,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
112,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
113,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
114,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"D'Eustachio, P",Yes,True,,,,,,
115,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111742"",""RNR (M1M2) reduces nucleotide diphosphates to deoxynucleotide diphosphates (glutaredoxin)"")",111742,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111746"",""glutaredoxin (oxidized) + glutathione (reduced) => glutaredoxin (reduced) + glutathione (oxidized)"")",111746,,Yes,True,,,,,,
116,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111751"",""RNR (M1M2) reduces nucleotide diphosphates to deoxynucleotide diphosphates (thioredoxin)"")",111751,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73646"",""thioredoxin, oxidized + NADPH + H+ => thioredoxin, reduced + NADP+"")",73646,"Jassal, B",Yes,True,,,,,,
117,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111804"",""RNR (M1M2B) reduces nucleotide diphosphates to deoxynucleotide diphosphates (thioredoxin)"")",111804,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73646"",""thioredoxin, oxidized + NADPH + H+ => thioredoxin, reduced + NADP+"")",73646,"Jassal, B",Yes,True,,,,,,
118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111883"",""Hydrolysis of phosphatidylcholine"")",111883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211960"",""CYP2U1 19-hydroxylates ARA"")",211960,"Jassal, B",No,False,,,,,,
119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111883"",""Hydrolysis of phosphatidylcholine"")",111883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211904"",""CYP4F12 18-hydroxylates ARA"")",211904,"Jassal, B",No,False,,,,,,
120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111883"",""Hydrolysis of phosphatidylcholine"")",111883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211924"",""CYP4B1 12-hydroxylates ARA"")",211924,"Jassal, B",No,False,,,,,,
121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111883"",""Hydrolysis of phosphatidylcholine"")",111883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211983"",""CYP2J2 oxidises ARA"")",211983,"Jassal, B",No,False,,,,,,
122,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112033"",""hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP)"")",112033,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112033"",""hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP)"")",112033,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112033"",""hypoxanthine + (deoxy)ribose 1-phosphate <=> (deoxy)inosine + orthophosphate (NP)"")",112033,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
