First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168393"",""STAT5 association with GHR"")",1168393,"Jupe, S",Yes,Growth Hormone: Tyrosine phosphorylated Growth Hormone Receptor-p(Y1007)-JAK2 dimer [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168894"",""p-STAT5A/B dissociates from the Growth Hormone receptor"")",1168894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168839"",""SHP1 (PTPN6) binds JAK2 in the receptor complex"")",1168839,"Jupe, S",Yes,Growth Hormone: Tyrosine phosphorylated Growth Hormone Receptor-p(Y1007)-JAK2 dimer [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936462"",""PIN1 mediated IRF3 degradation"")",936462,"Garapati, P V",No,ISGylated IRF3 [cytosol],Complex,Negative Regulator,False,AND,-1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""ISGylation of viral protein NS1"")",1169395,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""Translocation of Influenza A virus nonstructural protein 1 (NS1A) into the nucleus"")",1176059,"Gillespie, ME",No,ISGylated NS1 [cytosol],Complex,Negative Regulator,False,AND,-1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""ISGylation of viral protein NS1"")",1169395,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169397"",""Activation of ISG15 by UBA7 E1 ligase"")",1169397,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,ISG15:UBA7 [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169398"",""ISGylation of host protein filamin B"")",1169398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169402"",""ISGylation of E2 conjugating enzymes"")",1169402,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678843"",""ISGylation of protein translation regulator 4EHP"")",1678843,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""ISGylation of viral protein NS1"")",1169395,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169398"",""ISGylation of host protein filamin B"")",1169398,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169402"",""ISGylation of E2 conjugating enzymes"")",1169402,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169405"",""ISGylation of protein phosphatase 1 beta (PP2CB)"")",1169405,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"Garapati, P V",Yes,ISG15:UBCH8:ISG15 E3 ligase [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169397"",""Activation of ISG15 by UBA7 E1 ligase"")",1169397,"Garapati, P V",Yes,UBA7 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"Garapati, P V",Yes,ISG15:UBCH8 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169405"",""ISGylation of protein phosphatase 1 beta (PP2CB)"")",1169405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678841"",""Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18"")",1678841,"Garapati, P V",Yes,ISGylated host proteins [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""Transfer of ISG15 from E1 to E2 (UBCH8)"")",1169404,"Garapati, P V",Yes,UBE2L6 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"Jupe, S",Yes,BTRC:CUL1:RBX1:SKP1 [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209125"",""SCF Beta-TrCP complex binds to NFKB p50:p65: phospho IKBA complex"")",209125,"Ray, KP",No,BTRC:CUL1:RBX1:SKP1 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209063"",""Beta-TrCP ubiquitinates NFKB p50:p65:phospho IKBA complex"")",209063,"Ray, KP",No,BTRC:CUL1:RBX1:SKP1 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236938"",""Partial proteolysis of antigen in phagolysosomes"")",1236938,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236947"",""Egress of internalized antigen to the cytosol via sec61"")",1236947,"Garapati, P V",Yes,partially digested Ag [phagolysosome],OtherEntity,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236938"",""Partial proteolysis of antigen in phagolysosomes"")",1236938,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236972"",""Escape of antigens from phagosome to cytosol"")",1236972,"Garapati, P V",Yes,partially digested Ag [phagolysosome],OtherEntity,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236939"",""Interaction of exogenous soluble antigen with its corresponding receptor"")",1236939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236941"",""Internalization of receptor bound antigen into clathrin coted vesicles"")",1236941,"Garapati, P V",Yes,MR:soluble antigen [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236941"",""Internalization of receptor bound antigen into clathrin coted vesicles"")",1236941,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236955"",""Movement of clathrin coated vesicles into early endosome"")",1236955,"Garapati, P V",Yes,MR:soluble antigen [clathrin-coated endocytic vesicle membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236943"",""Loading of antigen peptide onto MHC class I molecule"")",1236943,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236964"",""Translocation of peptide bound MHC class I complex to cell surface"")",1236964,"Garapati, P V",Yes,Antigen peptide bound class I MHC [early endosome membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236949"",""Translocation of antigenic peptides back to phagosomes via TAP"")",1236949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236971"",""Peptide loading on MHC class I in phagosome"")",1236971,"Garapati, P V",Yes,oligopeptide fragment [phagocytic vesicle],OtherEntity,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236955"",""Movement of clathrin coated vesicles into early endosome"")",1236955,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236940"",""Exogenous soluble antigen targeted to more stable early endosome"")",1236940,"Garapati, P V",Yes,MR:soluble antigen [early endosome membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236956"",""Engulfment of particulate antigen into phagocytic vesicle"")",1236956,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236963"",""Maturation of phagosome into phagolysosome"")",1236963,"Garapati, P V",Yes,Exogenous Particulate antigen (Ag) [phagocytic vesicle],OtherEntity,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236958"",""Interaction of particulate antigens with dendritic cell receptors"")",1236958,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236956"",""Engulfment of particulate antigen into phagocytic vesicle"")",1236956,"Garapati, P V",Yes,Particulate Ag:DC receptors [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236963"",""Maturation of phagosome into phagolysosome"")",1236963,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236938"",""Partial proteolysis of antigen in phagolysosomes"")",1236938,"Garapati, P V",Yes,Exogenous Particulate antigen (Ag) [phagolysosome],OtherEntity,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236964"",""Translocation of peptide bound MHC class I complex to cell surface"")",1236964,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198955"",""TCR complex interacts with peptide antigen-presenting MHC Class I"")",198955,"de Bono, B",No,Antigen peptide bound class I MHC [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236965"",""Export of peptide loaded MHC class I complex to PM"")",1236965,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198955"",""TCR complex interacts with peptide antigen-presenting MHC Class I"")",198955,"de Bono, B",No,Antigen peptide bound class I MHC [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236971"",""Peptide loading on MHC class I in phagosome"")",1236971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236965"",""Export of peptide loaded MHC class I complex to PM"")",1236965,"Garapati, P V",Yes,Ag peptide bound class I MHC [phagocytic vesicle membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250253"",""TXNIP is released from oxidized thioredoxin"")",1250253,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250264"",""TXNIP binds reduced thioredoxin"")",1250264,"Jupe, S",Yes,TXNIP [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250253"",""TXNIP is released from oxidized thioredoxin"")",1250253,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250272"",""TXNIP binds NLRP3"")",1250272,"Jupe, S",Yes,TXNIP [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1264832"",""JAK1 binds IL7R"")",1264832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449978"",""IL7 binds IL7R:JAK1"")",449978,"Ray, KP",Yes,IL7R:JAK1 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295516"",""IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3 binds PI3K regulatory subunits"")",1295516,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983003"",""IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3:PI3K-regulatory subunits binds IRS1,IRS2"")",8983003,"Duenas, C",Yes,IL7:p-Y449-IL7R:JAK1:p-FYN:IL2RG:JAK3:PI3K-regulatory subunits [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295519"",""IL7R is phosphorylated on Y499"")",1295519,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295516"",""IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3 binds PI3K regulatory subunits"")",1295516,"Ray, KP",Yes,IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295519"",""IL7R is phosphorylated on Y499"")",1295519,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025969"",""IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 binds STAT5"")",9025969,"Ray, KP",Yes,IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295540"",""IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:STAT5A,STAT5B phosphorylates STAT5"")",1295540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785165"",""p-STAT5A, p-STAT5B dissociate from IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:p-STAT5A,p-STAT5B"")",6785165,"Jupe, S",Yes,"IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:p-STAT5A,p-STAT5B [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1296421"",""NLRP3 oligomerizes via NACHT domains"")",1296421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-844610"",""NLRP3 recruits PYCARD (ASC) via a PYD-PYD interaction"")",844610,"Jupe, S",Yes,NLRP3 elicitors:NLRP3 oligomer [cytosol],Polymer,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1302698"",""PRLR associates with JAK2"")",1302698,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1364044"",""PRLR:JAK2 dimerizes"")",1364044,"Jupe, S",Yes,PRLR:JAK2 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306876"",""NLRP3 activation by small molecules"")",1306876,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-873951"",""SGT1:HSP90 binds inactive NLRP3"")",873951,"Jupe, S",Yes,SUGT1:HSP90 [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1362465"",""GHBP binds GHR"")",1362465,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-982775"",""Growth hormone receptor dimerizes"")",982775,"Jupe, S",Yes,GHBP:GHR [plasma membrane],Complex,Negative Regulator,False,AND,-1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1364043"",""Tyrosine phosphorylation of PRLR"")",1364043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369080"",""PRLR binds STAT5"")",1369080,"Jupe, S",Yes,PRLR ligands:p-Y611-PRLR:p-Y1007-JAK2 dimer [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1364043"",""Tyrosine phosphorylation of PRLR"")",1364043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369114"",""PRLR binds SHP2 (PTPN11)"")",1369114,"Jupe, S",Yes,PRLR ligands:p-Y611-PRLR:p-Y1007-JAK2 dimer [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1364044"",""PRLR:JAK2 dimerizes"")",1364044,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976991"",""Prolactin receptor ligands bind the prolactin receptor"")",976991,"Jupe, S",Yes,PRLR:JAK2 dimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369080"",""PRLR binds STAT5"")",1369080,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1671691"",""PRLR-bound STAT5 is phosphorylated"")",1671691,"Jupe, S",Yes,PRLR ligands:p-Y611-PRLR:p-Y1007-JAK2:STAT5 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369114"",""PRLR binds SHP2 (PTPN11)"")",1369114,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369115"",""SHP2 is phosphorylated"")",1369115,"Jupe, S",Yes,PRLR ligands:p-Y611-PRLR:p-Y1007-JAK2 dimer:SHP2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976991"",""Prolactin receptor ligands bind the prolactin receptor"")",976991,"Jupe, S",Yes,PRLR ligands:p-S349- PRLR:JAK2 dimer:SCF beta-TrCP complex [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1170539"",""Prolactin receptor is internalized"")",1170539,"Jupe, S",Yes,PRLR ligands:p-S349- PRLR:JAK2 dimer:SCF beta-TrCP complex [plasma membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370505"",""PRLR is phosphorylated at Ser-349"")",1370505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1370500"",""PRLR binds SCF beta-TrCP complex"")",1370500,"Jupe, S",Yes,PRLR ligands:p-S349-PRLR:JAK2 dimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1461971"",""Alpha-defensin dimers adsorb onto microbial membrane anionic phospholipids"")",1461971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1461982"",""Alpha-defensin dimers multimerize to form a pore complex"")",1461982,"Jupe, S",Yes,Alpha-defensin dimers:anionic phospholipids [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1461995"",""pro-defensin alpha 5 is stored in Paneth cell granules"")",1461995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1462005"",""pro-defensin alpha 5 is secreted"")",1462005,"Jupe, S",Yes,DEFA5(20-94) [secretory granule lumen],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1462005"",""pro-defensin alpha 5 is secreted"")",1462005,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1461993"",""pro-HD5 is cleaved by trypsin"")",1461993,"Jupe, S",Yes,DEFA5(20-94) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1591234"",""ZBP1 binds cytosolic DNA"")",1591234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1810457"",""ZBP1(DAI) recruits RIP1 and RIP3"")",1810457,"Shamovsky, V",Yes,dsDNA:ZBP1 [cytosol],Complex,Input,False,OR,0,True
